Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity
ORD0012,CUS0012,ITE0030,2,2,SCE004,8,PR0007,2025-07-26 09:10:00,2025-07-26 09:20:00,8,PR0007,2025-07-26 09:10:00,2025-07-26 09:20:00,15,9
ORD0012,CUS0012,ITE0030,2,2,SCE004,9,PR0008,2025-07-26 09:20:00,2025-07-26 09:30:00,9,PR0008,2025-07-26 09:20:00,2025-07-26 09:30:00,15,9
ORD0012,CUS0012,ITE0030,2,2,SCE004,10,PR0013,2025-07-26 09:30:00,2025-07-26 09:40:00,10,PR0013,2025-07-26 09:30:00,2025-07-26 09:40:00,15,9
ORD0012,CUS0012,ITE0030,2,2,SCE004,11,PR0009,2025-07-26 09:40:00,2025-07-26 09:50:00,11,PR0009,2025-07-26 09:40:00,2025-07-26 09:50:00,15,9
ORD0012,CUS0012,ITE0030,2,2,SCE004,12,PR0010,2025-07-26 09:50:00,2025-07-26 10:00:00,12,PR0010,2025-07-26 09:50:00,2025-07-26 10:00:00,15,9
ORD0012,CUS0012,ITE0030,2,2,SCE004,13,PR0011,2025-07-26 10:00:00,2025-07-26 10:10:00,13,PR0011,2025-07-26 10:00:00,2025-07-26 10:10:00,15,9
ORD0012,CUS0012,ITE0030,2,2,SCE004,14,PR0012,2025-07-26 10:10:00,2025-07-26 10:20:00,14,PR0012,2025-07-26 10:10:00,2025-07-26 10:20:00,15,9
ORD0013,CUS0008,ITE0049,2,2,SCE004,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,6,PR0014,2025-07-27 08:50:00,2025-07-27 09:00:00,6,PR0014,2025-07-27 08:50:00,2025-07-27 09:00:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,7,PR0006,2025-07-27 09:00:00,2025-07-27 09:10:00,7,PR0006,2025-07-27 09:00:00,2025-07-27 09:10:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,8,PR0007,2025-07-27 09:10:00,2025-07-27 09:20:00,8,PR0007,2025-07-27 09:10:00,2025-07-27 09:20:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,9,PR0008,2025-07-27 09:20:00,2025-07-27 09:30:00,9,PR0008,2025-07-27 09:20:00,2025-07-27 09:30:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,10,PR0013,2025-07-27 09:30:00,2025-07-27 09:40:00,10,PR0013,2025-07-27 09:30:00,2025-07-27 09:40:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,11,PR0009,2025-07-27 09:40:00,2025-07-27 09:50:00,11,PR0009,2025-07-27 09:40:00,2025-07-27 09:50:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,12,PR0010,2025-07-27 09:50:00,2025-07-27 10:00:00,12,PR0010,2025-07-27 09:50:00,2025-07-27 10:00:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,13,PR0011,2025-07-27 10:00:00,2025-07-27 10:10:00,13,PR0011,2025-07-27 10:00:00,2025-07-27 10:10:00,23,1
ORD0013,CUS0008,ITE0049,2,2,SCE004,14,PR0012,2025-07-27 10:10:00,2025-07-27 10:20:00,14,PR0012,2025-07-27 10:10:00,2025-07-27 10:20:00,23,1
ORD0014,CUS0019,ITE0040,1,2,SCE002,1,PR0001,2025-07-28 08:00:00,2025-07-28 08:10:00,1,PR0001,2025-07-28 08:00:00,2025-07-28 08:20:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,2,PR0002,2025-07-28 08:10:00,2025-07-28 08:20:00,2,PR0002,2025-07-28 08:20:00,2025-07-28 08:40:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,3,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,3,PR0003,2025-07-28 08:40:00,2025-07-28 09:00:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,4,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,4,PR0004,2025-07-28 09:00:00,2025-07-28 09:20:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,5,PR0005,2025-07-28 08:40:00,2025-07-28 08:50:00,5,PR0005,2025-07-28 09:20:00,2025-07-28 09:40:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,6,PR0006,2025-07-28 08:50:00,2025-07-28 09:00:00,6,PR0006,2025-07-28 09:40:00,2025-07-28 10:00:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,7,PR0007,2025-07-28 09:00:00,2025-07-28 09:10:00,7,PR0007,2025-07-28 10:00:00,2025-07-28 10:20:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,8,PR0013,2025-07-28 09:10:00,2025-07-28 09:20:00,8,PR0013,2025-07-28 10:20:00,2025-07-28 10:40:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,9,PR0008,2025-07-28 09:20:00,2025-07-28 09:30:00,9,PR0008,2025-07-28 10:40:00,2025-07-28 11:00:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,10,PR0009,2025-07-28 09:30:00,2025-07-28 09:40:00,10,PR0009,2025-07-28 11:00:00,2025-07-28 11:20:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,11,PR0010,2025-07-28 09:40:00,2025-07-28 09:50:00,11,PR0010,2025-07-28 11:20:00,2025-07-28 11:40:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,12,PR0011,2025-07-28 09:50:00,2025-07-28 10:00:00,12,PR0011,2025-07-28 11:40:00,2025-07-28 12:00:00,24,0
ORD0014,CUS0019,ITE0040,1,2,SCE002,13,PR0012,2025-07-28 10:00:00,2025-07-28 10:10:00,13,PR0012,2025-07-28 12:00:00,2025-07-28 12:20:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,1,PR0001,2025-07-29 08:00:00,2025-07-29 08:10:00,1,PR0001,2025-07-29 08:00:00,2025-07-29 08:10:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,2,PR0002,2025-07-29 08:10:00,2025-07-29 08:20:00,2,PR0002,2025-07-29 08:10:00,2025-07-29 08:20:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,3,PR0003,2025-07-29 08:20:00,2025-07-29 08:30:00,3,PR0003,2025-07-29 08:20:00,2025-07-29 08:30:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,4,PR0004,2025-07-29 08:30:00,2025-07-29 08:40:00,4,PR0004,2025-07-29 08:30:00,2025-07-29 08:40:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,5,PR0005,2025-07-29 08:40:00,2025-07-29 08:50:00,5,PR0005,2025-07-29 08:40:00,2025-07-29 08:50:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,6,PR0006,2025-07-29 08:50:00,2025-07-29 09:00:00,6,PR0006,2025-07-29 08:50:00,2025-07-29 09:00:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,7,PR0007,2025-07-29 09:00:00,2025-07-29 09:10:00,7,PR0007,2025-07-29 09:00:00,2025-07-29 09:10:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,8,PR0013,2025-07-29 09:10:00,2025-07-29 09:20:00,8,PR0013,2025-07-29 09:10:00,2025-07-29 09:20:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,9,PR0008,2025-07-29 09:20:00,2025-07-29 09:30:00,9,PR0008,2025-07-29 09:20:00,2025-07-29 09:30:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,10,PR0009,2025-07-29 09:30:00,2025-07-29 09:40:00,10,PR0009,2025-07-29 09:30:00,2025-07-29 09:40:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,11,PR0010,2025-07-29 09:40:00,2025-07-29 09:50:00,11,PR0010,2025-07-29 09:40:00,2025-07-29 09:50:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,12,PR0011,2025-07-29 09:50:00,2025-07-29 10:00:00,12,PR0011,2025-07-29 09:50:00,2025-07-29 10:00:00,24,0
ORD0015,CUS0013,ITE0009,1,2,SCE002,13,PR0012,2025-07-29 10:00:00,2025-07-29 10:10:00,13,PR0012,2025-07-29 10:00:00,2025-07-29 10:10:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,1,PR0001,2025-07-30 08:00:00,2025-07-30 08:10:00,1,PR0001,2025-07-30 08:00:00,2025-07-30 08:23:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,2,PR0002,2025-07-30 08:10:00,2025-07-30 08:20:00,2,PR0002,2025-07-30 08:23:00,2025-07-30 08:46:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,3,PR0003,2025-07-30 08:20:00,2025-07-30 08:30:00,3,PR0003,2025-07-30 08:46:00,2025-07-30 09:09:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,4,PR0004,2025-07-30 08:30:00,2025-07-30 08:40:00,4,PR0004,2025-07-30 09:09:00,2025-07-30 09:32:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,5,PR0005,2025-07-30 08:40:00,2025-07-30 08:50:00,5,PR0005,2025-07-30 09:32:00,2025-07-30 09:55:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,6,PR0006,2025-07-30 08:50:00,2025-07-30 09:00:00,6,PR0006,2025-07-30 09:55:00,2025-07-30 10:18:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,7,PR0007,2025-07-30 09:00:00,2025-07-30 09:10:00,7,PR0007,2025-07-30 10:18:00,2025-07-30 10:41:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,8,PR0013,2025-07-30 09:10:00,2025-07-30 09:20:00,8,PR0013,2025-07-30 10:41:00,2025-07-30 11:04:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,9,PR0008,2025-07-30 09:20:00,2025-07-30 09:30:00,9,PR0008,2025-07-30 11:04:00,2025-07-30 11:27:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,10,PR0009,2025-07-30 09:30:00,2025-07-30 09:40:00,10,PR0009,2025-07-30 11:27:00,2025-07-30 11:50:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,11,PR0010,2025-07-30 09:40:00,2025-07-30 09:50:00,11,PR0010,2025-07-30 11:50:00,2025-07-30 12:13:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,12,PR0011,2025-07-30 09:50:00,2025-07-30 10:00:00,12,PR0011,2025-07-30 12:13:00,2025-07-30 12:36:00,24,0
ORD0016,CUS0011,ITE0025,1,2,SCE002,13,PR0012,2025-07-30 10:00:00,2025-07-30 10:10:00,13,PR0012,2025-07-30 12:36:00,2025-07-30 12:59:00,24,0
ORD0017,CUS0008,ITE0016,1,2,SCE002,1,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,1,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,2,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,2,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,3,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,3,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,4,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,4,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,5,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,5,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,6,PR0006,2025-07-31 08:50:00,2025-07-31 09:00:00,6,PR0006,2025-07-31 08:50:00,2025-07-31 09:00:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,7,PR0007,2025-07-31 09:00:00,2025-07-31 09:10:00,7,PR0007,2025-07-31 09:00:00,2025-07-31 09:10:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,8,PR0013,2025-07-31 09:10:00,2025-07-31 09:20:00,8,PR0013,2025-07-31 09:10:00,2025-07-31 09:20:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,9,PR0008,2025-07-31 09:20:00,2025-07-31 09:30:00,9,PR0008,2025-07-31 09:20:00,2025-07-31 09:30:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,10,PR0009,2025-07-31 09:30:00,2025-07-31 09:40:00,10,PR0009,2025-07-31 09:30:00,2025-07-31 09:40:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,11,PR0010,2025-07-31 09:40:00,2025-07-31 09:50:00,11,PR0010,2025-07-31 09:40:00,2025-07-31 09:50:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,12,PR0011,2025-07-31 09:50:00,2025-07-31 10:00:00,12,PR0011,2025-07-31 09:50:00,2025-07-31 10:00:00,20,4
ORD0017,CUS0008,ITE0016,1,2,SCE002,13,PR0012,2025-07-31 10:00:00,2025-07-31 10:10:00,13,PR0012,2025-07-31 10:00:00,2025-07-31 10:10:00,20,4
ORD0018,CUS0008,ITE0042,1,2,SCE002,1,PR0001,2025-08-01 08:00:00,2025-08-01 08:10:00,1,PR0001,2025-08-01 08:00:00,2025-08-01 08:10:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,2,PR0002,2025-08-01 08:10:00,2025-08-01 08:20:00,2,PR0002,2025-08-01 08:10:00,2025-08-01 08:20:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,3,PR0003,2025-08-01 08:20:00,2025-08-01 08:30:00,3,PR0003,2025-08-01 08:20:00,2025-08-01 08:30:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,4,PR0004,2025-08-01 08:30:00,2025-08-01 08:40:00,4,PR0004,2025-08-01 08:30:00,2025-08-01 08:40:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,5,PR0005,2025-08-01 08:40:00,2025-08-01 08:50:00,5,PR0005,2025-08-01 08:40:00,2025-08-01 08:50:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,6,PR0006,2025-08-01 08:50:00,2025-08-01 09:00:00,6,PR0006,2025-08-01 08:50:00,2025-08-01 09:00:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,7,PR0007,2025-08-01 09:00:00,2025-08-01 09:10:00,7,PR0007,2025-08-01 09:00:00,2025-08-01 09:10:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,8,PR0013,2025-08-01 09:10:00,2025-08-01 09:20:00,8,PR0013,2025-08-01 09:10:00,2025-08-01 09:20:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,9,PR0008,2025-08-01 09:20:00,2025-08-01 09:30:00,9,PR0008,2025-08-01 09:20:00,2025-08-01 09:30:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,10,PR0009,2025-08-01 09:30:00,2025-08-01 09:40:00,10,PR0009,2025-08-01 09:30:00,2025-08-01 09:40:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,11,PR0010,2025-08-01 09:40:00,2025-08-01 09:50:00,11,PR0010,2025-08-01 09:40:00,2025-08-01 09:50:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,12,PR0011,2025-08-01 09:50:00,2025-08-01 10:00:00,12,PR0011,2025-08-01 09:50:00,2025-08-01 10:00:00,24,0
ORD0018,CUS0008,ITE0042,1,2,SCE002,13,PR0012,2025-08-01 10:00:00,2025-08-01 10:10:00,13,PR0012,2025-08-01 10:00:00,2025-08-01 10:10:00,24,0
ORD0019,CUS0011,ITE0018,2,2,SCE005,1,PR0001,2025-08-02 08:00:00,2025-08-02 08:10:00,1,PR0001,2025-08-02 08:00:00,2025-08-02 08:10:00,18,6
ORD0019,CUS0011,ITE0018,2,2,SCE005,2,PR0003,2025-08-02 08:10:00,2025-08-02 08:20:00,2,PR0003,2025-08-02 08:10:00,2025-08-02 08:20:00,18,6
ORD0019,CUS0011,ITE0018,2,2,SCE005,3,PR0004,2025-08-02 08:20:00,2025-08-02 08:30:00,3,PR0004,2025-08-02 08:20:00,2025-08-02 08:30:00,18,6
ORD0019,CUS0011,ITE0018,2,2,SCE005,4,PR0014,2025-08-02 08:30:00,2025-08-02 08:40:00,4,PR0014,2025-08-02 08:30:00,2025-08-02 08:40:00,18,6
ORD0019,CUS0011,ITE0018,2,2,SCE005,5,PR0012,2025-08-02 08:40:00,2025-08-02 08:50:00,5,PR0012,2025-08-02 08:40:00,2025-08-02 08:50:00,18,6
ORD0019,CUS0011,ITE0018,2,2,SCE005,6,PR0006,2025-08-02 08:50:00,2025-08-02 09:00:00,6,PR0006,2025-08-02 08:50:00,2025-08-02 09:00:00,18,6
ORD0020,CUS0020,ITE0035,2,2,SCE005,1,PR0001,2025-08-03 08:00:00,2025-08-03 08:10:00,1,PR0001,2025-08-03 08:00:00,2025-08-03 08:10:00,15,9
ORD0020,CUS0020,ITE0035,2,2,SCE005,2,PR0003,2025-08-03 08:10:00,2025-08-03 08:20:00,2,PR0003,2025-08-03 08:10:00,2025-08-03 08:20:00,15,9
ORD0020,CUS0020,ITE0035,2,2,SCE005,3,PR0004,2025-08-03 08:20:00,2025-08-03 08:30:00,3,PR0004,2025-08-03 08:20:00,2025-08-03 08:30:00,15,9
ORD0020,CUS0020,ITE0035,2,2,SCE005,4,PR0014,2025-08-03 08:30:00,2025-08-03 08:40:00,4,PR0014,2025-08-03 08:30:00,2025-08-03 08:40:00,15,9
ORD0020,CUS0020,ITE0035,2,2,SCE005,5,PR0012,2025-08-03 08:40:00,2025-08-03 08:50:00,5,PR0012,2025-08-03 08:40:00,2025-08-03 08:50:00,15,9
ORD0020,CUS0020,ITE0035,2,2,SCE005,6,PR0006,2025-08-03 08:50:00,2025-08-03 09:00:00,6,PR0006,2025-08-03 08:50:00,2025-08-03 09:00:00,15,9
ORD0021,CUS0014,ITE0034,2,2,SCE004,1,PR0001,2025-08-04 08:00:00,2025-08-04 08:10:00,1,PR0001,2025-08-04 08:00:00,2025-08-04 08:10:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,2,PR0002,2025-08-04 08:10:00,2025-08-04 08:20:00,2,PR0002,2025-08-04 08:10:00,2025-08-04 08:20:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,3,PR0003,2025-08-04 08:20:00,2025-08-04 08:30:00,3,PR0003,2025-08-04 08:20:00,2025-08-04 08:30:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,4,PR0004,2025-08-04 08:30:00,2025-08-04 08:40:00,4,PR0004,2025-08-04 08:30:00,2025-08-04 08:40:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,5,PR0005,2025-08-04 08:40:00,2025-08-04 08:50:00,5,PR0005,2025-08-04 08:40:00,2025-08-04 08:50:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,6,PR0014,2025-08-04 08:50:00,2025-08-04 09:00:00,6,PR0014,2025-08-04 08:50:00,2025-08-04 09:00:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,7,PR0006,2025-08-04 09:00:00,2025-08-04 09:10:00,7,PR0006,2025-08-04 09:00:00,2025-08-04 09:10:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,8,PR0007,2025-08-04 09:10:00,2025-08-04 09:20:00,8,PR0007,2025-08-04 09:10:00,2025-08-04 09:20:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,9,PR0008,2025-08-04 09:20:00,2025-08-04 09:30:00,9,PR0008,2025-08-04 09:20:00,2025-08-04 09:30:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,10,PR0013,2025-08-04 09:30:00,2025-08-04 09:40:00,10,PR0013,2025-08-04 09:30:00,2025-08-04 09:40:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,11,PR0009,2025-08-04 09:40:00,2025-08-04 09:50:00,11,PR0009,2025-08-04 09:40:00,2025-08-04 09:50:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,12,PR0010,2025-08-04 09:50:00,2025-08-04 10:00:00,12,PR0010,2025-08-04 09:50:00,2025-08-04 10:00:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,13,PR0011,2025-08-04 10:00:00,2025-08-04 10:10:00,13,PR0011,2025-08-04 10:00:00,2025-08-04 10:10:00,24,0
ORD0021,CUS0014,ITE0034,2,2,SCE004,14,PR0012,2025-08-04 10:10:00,2025-08-04 10:20:00,14,PR0012,2025-08-04 10:10:00,2025-08-04 10:20:00,24,0
ORD0022,CUS0016,ITE0006,2,2,SCE005,1,PR0001,2025-08-05 08:00:00,2025-08-05 08:10:00,1,PR0001,2025-08-05 08:00:00,2025-08-05 08:15:00,18,6
ORD0022,CUS0016,ITE0006,2,2,SCE005,2,PR0003,2025-08-05 08:10:00,2025-08-05 08:20:00,2,PR0003,2025-08-05 08:15:00,2025-08-05 08:30:00,18,6
ORD0022,CUS0016,ITE0006,2,2,SCE005,3,PR0004,2025-08-05 08:20:00,2025-08-05 08:30:00,3,PR0004,2025-08-05 08:30:00,2025-08-05 08:45:00,18,6
ORD0022,CUS0016,ITE0006,2,2,SCE005,4,PR0014,2025-08-05 08:30:00,2025-08-05 08:40:00,4,PR0014,2025-08-05 08:45:00,2025-08-05 09:00:00,18,6
ORD0022,CUS0016,ITE0006,2,2,SCE005,5,PR0012,2025-08-05 08:40:00,2025-08-05 08:50:00,5,PR0012,2025-08-05 09:00:00,2025-08-05 09:15:00,18,6
ORD0022,CUS0016,ITE0006,2,2,SCE005,6,PR0006,2025-08-05 08:50:00,2025-08-05 09:00:00,6,PR0006,2025-08-05 09:15:00,2025-08-05 09:30:00,18,6
ORD0023,CUS0011,ITE0013,1,1,SCE001,1,PR0001,2025-08-06 08:00:00,2025-08-06 08:10:00,1,PR0001,2025-08-06 08:00:00,2025-08-06 08:10:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,2,PR0002,2025-08-06 08:10:00,2025-08-06 08:20:00,2,PR0002,2025-08-06 08:10:00,2025-08-06 08:20:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,3,PR0003,2025-08-06 08:20:00,2025-08-06 08:30:00,3,PR0003,2025-08-06 08:20:00,2025-08-06 08:30:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,4,PR0004,2025-08-06 08:30:00,2025-08-06 08:40:00,4,PR0004,2025-08-06 08:30:00,2025-08-06 08:40:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,5,PR0005,2025-08-06 08:40:00,2025-08-06 08:50:00,5,PR0005,2025-08-06 08:40:00,2025-08-06 08:50:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,6,PR0006,2025-08-06 08:50:00,2025-08-06 09:00:00,6,PR0006,2025-08-06 08:50:00,2025-08-06 09:00:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,7,PR0007,2025-08-06 09:00:00,2025-08-06 09:10:00,7,PR0007,2025-08-06 09:00:00,2025-08-06 09:10:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,8,PR0008,2025-08-06 09:10:00,2025-08-06 09:20:00,8,PR0008,2025-08-06 09:10:00,2025-08-06 09:20:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,9,PR0009,2025-08-06 09:20:00,2025-08-06 09:30:00,9,PR0009,2025-08-06 09:20:00,2025-08-06 09:30:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,10,PR0010,2025-08-06 09:30:00,2025-08-06 09:40:00,10,PR0010,2025-08-06 09:30:00,2025-08-06 09:40:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,11,PR0011,2025-08-06 09:40:00,2025-08-06 09:50:00,11,PR0011,2025-08-06 09:40:00,2025-08-06 09:50:00,24,0
ORD0023,CUS0011,ITE0013,1,1,SCE001,12,PR0012,2025-08-06 09:50:00,2025-08-06 10:00:00,12,PR0012,2025-08-06 09:50:00,2025-08-06 10:00:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,1,PR0001,2025-08-07 08:00:00,2025-08-07 08:10:00,1,PR0001,2025-08-07 08:00:00,2025-08-07 08:10:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,2,PR0002,2025-08-07 08:10:00,2025-08-07 08:20:00,2,PR0002,2025-08-07 08:10:00,2025-08-07 08:20:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,3,PR0003,2025-08-07 08:20:00,2025-08-07 08:30:00,3,PR0003,2025-08-07 08:20:00,2025-08-07 08:30:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,4,PR0004,2025-08-07 08:30:00,2025-08-07 08:40:00,4,PR0004,2025-08-07 08:30:00,2025-08-07 08:40:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,5,PR0005,2025-08-07 08:40:00,2025-08-07 08:50:00,5,PR0005,2025-08-07 08:40:00,2025-08-07 08:50:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,6,PR0006,2025-08-07 08:50:00,2025-08-07 09:00:00,6,PR0006,2025-08-07 08:50:00,2025-08-07 09:00:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,7,PR0007,2025-08-07 09:00:00,2025-08-07 09:10:00,7,PR0007,2025-08-07 09:00:00,2025-08-07 09:10:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,8,PR0008,2025-08-07 09:10:00,2025-08-07 09:20:00,8,PR0008,2025-08-07 09:10:00,2025-08-07 09:20:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,9,PR0009,2025-08-07 09:20:00,2025-08-07 09:30:00,9,PR0009,2025-08-07 09:20:00,2025-08-07 09:30:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,10,PR0010,2025-08-07 09:30:00,2025-08-07 09:40:00,10,PR0010,2025-08-07 09:30:00,2025-08-07 09:40:00,24,0
ORD0024,CUS0011,ITE0042,1,1,SCE001,11,PR0011,2025-08-07 09:40:00,2025-08-07 09:50:00,11,PR0011,2025-08-07 09:40:00,2025-08-07 09:50:00,24,0
